x(i)	y(i)	theta(i)
0.890621	0.507238	1.201263
0.891763	0.510336	1.234384
0.892789	0.513440	1.269138
0.893697	0.516550	1.304323
0.894491	0.519665	1.337772
0.895179	0.522786	1.369281
0.895769	0.525912	1.398709
0.896269	0.529044	1.425942
0.896686	0.532181	1.450890
0.897028	0.535324	1.473490
0.897303	0.538472	1.493695
0.897518	0.541625	1.511475
0.897681	0.544784	1.526816
0.897799	0.547948	1.539709
0.897880	0.551117	1.550158
0.897932	0.554292	1.558167
0.897963	0.557472	1.563746
0.897980	0.560657	1.566905
0.897990	0.563847	1.567656
0.898002	0.567042	1.566011
0.898023	0.570242	1.561980
0.898061	0.573447	1.555576
0.898124	0.576657	1.546810
0.898218	0.579871	1.535698
0.898352	0.583091	1.522257
0.898534	0.586316	1.506510
0.898770	0.589545	1.488487
0.899069	0.592779	1.468229
0.899439	0.596018	1.445786
0.899886	0.599261	1.421224
0.900419	0.602510	1.395734
0.901035	0.605762	1.371721
0.901731	0.609020	1.349247
0.902502	0.612281	1.328286
0.903344	0.615548	1.308811
0.904253	0.618818	1.290788
0.905225	0.622094	1.274184
0.906255	0.625373	1.258962
0.907339	0.628657	1.245089
0.908473	0.631945	1.232528
0.909653	0.635238	1.221247
0.910874	0.638534	1.211215
0.912132	0.641835	1.202402
0.913422	0.645140	1.194780
0.914742	0.648449	1.188326
0.916085	0.651762	1.183018
0.917448	0.655080	1.178839
0.918827	0.658401	1.175771
0.920218	0.661726	1.173804
0.921616	0.665055	1.172927
0.923017	0.668388	1.173134
0.924416	0.671725	1.174422
0.925810	0.675065	1.176792
0.927194	0.678409	1.180245
0.928564	0.681758	1.184788
0.929915	0.685109	1.190428
0.931244	0.688465	1.197178
0.932546	0.691824	1.205051
0.933817	0.695186	1.214062
0.935052	0.698552	1.224230
0.936248	0.701922	1.235575
0.937400	0.705295	1.248119
0.938503	0.708672	1.261874
0.939556	0.712051	1.275965
0.940558	0.715435	1.289814
0.941510	0.718821	1.303410
0.942414	0.722211	1.316743
0.943272	0.725604	1.329803
0.944083	0.729000	1.342580
0.944850	0.732400	1.355066
0.945574	0.735802	1.367252
0.946256	0.739208	1.379132
0.946897	0.742616	1.390697
0.947498	0.746028	1.401944
0.948061	0.749442	1.412864
0.948587	0.752860	1.423454
0.949076	0.756280	1.433710
0.949531	0.759704	1.443626
0.949953	0.763130	1.453200
0.950341	0.766558	1.462428
0.950699	0.769990	1.471308
0.951027	0.773424	1.479838
0.951326	0.776861	1.488015
0.951598	0.780301	1.495839
0.951844	0.783743	1.503308
0.952064	0.787187	1.510421
0.952261	0.790635	1.517177
0.952435	0.794084	1.523576
0.952587	0.797536	1.529618
0.952720	0.800991	1.535303
0.952833	0.804448	1.540630
0.952929	0.807907	1.545601
0.953008	0.811368	1.550215
0.953072	0.814832	1.554472
0.953121	0.818298	1.558374
0.953158	0.821766	1.561921
0.953183	0.825236	1.565113
0.953198	0.828708	1.567951
0.953203	0.832182	1.570436
0.953201	0.835659	1.572569
0.953192	0.839137	1.574349
0.953177	0.842617	1.575778
0.953157	0.846099	1.576857
0.953135	0.849583	1.577650
0.953109	0.853069	1.578513
0.953081	0.856557	1.579500
0.953049	0.860046	1.580611
0.953012	0.863537	1.581844
0.952971	0.867030	1.583201
0.952925	0.870525	1.584681
0.952874	0.874022	1.586284
0.952817	0.877520	1.588009
0.952753	0.881020	1.589856
0.952683	0.884522	1.591825
0.952606	0.888025	1.593917
0.952521	0.891530	1.596130
0.952428	0.895037	1.598465
0.952327	0.898545	1.600921
0.952216	0.902056	1.603498
0.952097	0.905567	1.606196
0.951968	0.909081	1.609014
0.951828	0.912596	1.611953
0.951678	0.916112	1.615012
0.951517	0.919631	1.618191
0.951344	0.923150	1.621489
0.951159	0.926672	1.624907
0.950962	0.930194	1.628443
0.950752	0.933719	1.632098
0.950529	0.937245	1.635871
0.950293	0.940772	1.639761
0.950042	0.944301	1.643769
0.949776	0.947832	1.647894
0.949496	0.951364	1.652135
0.949200	0.954897	1.656493
0.948889	0.958432	1.660965
0.948561	0.961968	1.665553
0.948216	0.965506	1.670254
0.947854	0.969045	1.675070
0.947475	0.972585	1.679998
0.947078	0.976127	1.685039
0.946662	0.979670	1.690191
0.946227	0.983215	1.695455
0.945773	0.986760	1.700828
0.945300	0.990308	1.706310
0.944806	0.993856	1.711901
0.944291	0.997406	1.717599
0.943756	1.000957	1.723403
0.943199	1.004509	1.729313
0.942620	1.008063	1.735327
0.942018	1.011618	1.741444
0.941394	1.015174	1.747663
0.940747	1.018732	1.753982
0.940076	1.022290	1.760401
0.939380	1.025850	1.766918
0.938661	1.029411	1.773532
0.937916	1.032973	1.780240
0.937146	1.036536	1.787043
0.936350	1.040101	1.793897
0.935529	1.043666	1.800429
0.934683	1.047233	1.806547
0.933815	1.050801	1.812256
0.932926	1.054369	1.817558
0.932018	1.057939	1.822457
0.931091	1.061510	1.826956
0.930147	1.065082	1.831058
0.929189	1.068656	1.834766
0.928216	1.072230	1.838083
0.927231	1.075805	1.841010
0.926236	1.079381	1.843550
0.925231	1.082958	1.845705
0.924218	1.086536	1.847476
0.923199	1.090115	1.848866
0.922175	1.093695	1.849875
0.921147	1.097276	1.850504
0.920118	1.100858	1.850754
0.919088	1.104441	1.850626
0.918059	1.108025	1.850119
0.917032	1.111609	1.849233
0.916010	1.115195	1.847969
0.914993	1.118781	1.846326
0.913982	1.122368	1.844303
0.912980	1.125956	1.841898
0.911988	1.129545	1.839111
0.911007	1.133135	1.835940
0.910039	1.136725	1.832384
0.909085	1.140316	1.828440
0.908147	1.143908	1.824107
0.907225	1.147501	1.819381
0.906323	1.151094	1.814262
0.905441	1.154689	1.808745
0.904580	1.158283	1.802829
0.903742	1.161879	1.796511
0.902929	1.165475	1.789788
0.902142	1.169072	1.782657
0.901382	1.172670	1.775115
0.900651	1.176268	1.767160
0.899951	1.179867	1.758788
0.899282	1.183467	1.749998
0.898647	1.187067	1.740785
0.898047	1.190668	1.731149
0.897482	1.194269	1.721087
0.896956	1.197871	1.710598
0.896469	1.201473	1.699679
0.896023	1.205076	1.688344
0.895618	1.208680	1.677062
0.895254	1.212284	1.666071
0.894929	1.215888	1.655376
0.894642	1.219494	1.644980
0.894392	1.223099	1.634887
0.894179	1.226705	1.625100
0.894000	1.230312	1.615622
0.893855	1.233918	1.606455
0.893742	1.237526	1.597601
0.893661	1.241134	1.589063
0.893610	1.244742	1.580841
0.893588	1.248350	1.572936
0.893594	1.251959	1.565349
0.893627	1.255568	1.558082
0.893686	1.259178	1.551134
0.893769	1.262788	1.544506
0.893875	1.266398	1.538198
0.894004	1.270009	1.532210
0.894154	1.273620	1.526542
0.894323	1.277231	1.521194
0.894512	1.280843	1.516165
0.894718	1.284454	1.511454
0.894941	1.288066	1.507062
0.895179	1.291678	1.502989
0.895431	1.295291	1.499233
0.895696	1.298904	1.495794
0.895973	1.302516	1.492671
0.896261	1.306129	1.489865
0.896559	1.309743	1.487375
0.896865	1.313356	1.485199
0.897179	1.316969	1.483339
0.897499	1.320583	1.481793
0.897823	1.324197	1.480561
0.898152	1.327811	1.479644
0.898484	1.331424	1.479040
0.898817	1.335038	1.478750
0.899150	1.338652	1.478773
0.899483	1.342267	1.479110
0.899815	1.345881	1.479761
0.900143	1.349495	1.480725
0.900467	1.353109	1.482004
0.900786	1.356723	1.483596
0.901099	1.360337	1.485503
0.901404	1.363952	1.487724
0.901700	1.367566	1.490261
0.901987	1.371180	1.493113
0.902262	1.374794	1.496281
0.902526	1.378408	1.499766
0.902776	1.382021	1.503567
0.903012	1.385635	1.507685
0.903233	1.389249	1.512122
0.903436	1.392862	1.516876
0.903622	1.396476	1.521949
0.903789	1.400089	1.527341
0.903936	1.403702	1.533052
0.904062	1.407315	1.539082
0.904165	1.410927	1.545431
0.904245	1.414540	1.552100
0.904300	1.418152	1.559088
0.904329	1.421764	1.566395
0.904331	1.425375	1.574020
0.904305	1.428987	1.581962
0.904250	1.432598	1.590221
0.904165	1.436209	1.598796
0.904047	1.439819	1.607684
0.903898	1.443430	1.616885
0.903714	1.447040	1.626395
0.903495	1.450649	1.636213
0.903241	1.454258	1.646336
0.902949	1.457867	1.656760
0.902618	1.461476	1.667482
0.902248	1.465084	1.678499
0.901838	1.468692	1.689804
0.901385	1.472299	1.701394
0.900890	1.475906	1.713263
0.900350	1.479512	1.725404
0.899765	1.483118	1.737812
0.899134	1.486724	1.750480
0.898455	1.490329	1.763399
0.897728	1.493933	1.776562
0.896950	1.497537	1.789960
