x(i)	y(i)	theta(i)
0.896328	1.307220	1.523204
0.896506	1.310800	1.519343
0.896697	1.314379	1.515794
0.896900	1.317959	1.512557
0.897114	1.321539	1.509632
0.897338	1.325119	1.507018
0.897571	1.328699	1.504715
0.897811	1.332279	1.502722
0.898058	1.335859	1.501041
0.898311	1.339438	1.499669
0.898568	1.343018	1.498608
0.898828	1.346598	1.497857
0.899091	1.350178	1.497415
0.899354	1.353757	1.497284
0.899618	1.357337	1.497462
0.899880	1.360916	1.497950
0.900140	1.364496	1.498748
0.900396	1.368075	1.499857
0.900648	1.371654	1.501275
0.900894	1.375233	1.503004
0.901134	1.378812	1.505044
0.901365	1.382391	1.507395
0.901588	1.385970	1.510057
0.901800	1.389548	1.513031
0.902001	1.393126	1.516317
0.902190	1.396705	1.519915
0.902365	1.400283	1.523826
0.902526	1.403860	1.528051
0.902671	1.407438	1.532588
0.902799	1.411015	1.537439
0.902909	1.414593	1.542604
0.903001	1.418169	1.548082
0.903071	1.421746	1.553875
0.903121	1.425323	1.559981
0.903148	1.428899	1.566401
0.903152	1.432475	1.573135
0.903131	1.436050	1.580181
0.903085	1.439626	1.587540
0.903011	1.443201	1.595210
0.902910	1.446776	1.603190
0.902779	1.450350	1.611479
0.902618	1.453924	1.620076
0.902426	1.457498	1.628978
0.902202	1.461071	1.638184
0.901944	1.464645	1.647690
0.901651	1.468217	1.657495
0.901322	1.471790	1.667595
0.900957	1.475362	1.677987
0.900553	1.478933	1.688666
0.900111	1.482504	1.699627
0.899628	1.486075	1.710868
0.899103	1.489646	1.722380
0.898536	1.493216	1.734160
0.897926	1.496785	1.746201
