x(i)	y(i)	theta(i)
0.674899	0.528893	2.450620
0.672271	0.531066	2.450859
0.669641	0.533240	2.450834
0.667009	0.535416	2.450545
0.664378	0.537593	2.449993
0.661749	0.539772	2.449176
0.659122	0.541953	2.448094
0.656500	0.544135	2.446745
0.653884	0.546319	2.445128
0.651275	0.548505	2.443377
0.648673	0.550692	2.441628
0.646079	0.552882	2.439881
0.643491	0.555073	2.438135
0.640910	0.557266	2.436392
0.638336	0.559460	2.434652
0.635769	0.561657	2.432913
0.633209	0.563856	2.431178
0.630656	0.566056	2.429444
0.628109	0.568259	2.427714
0.625569	0.570463	2.425987
0.623035	0.572669	2.424263
0.620508	0.574878	2.422541
0.617987	0.577088	2.420824
0.615472	0.579301	2.419109
0.612964	0.581516	2.417398
0.610462	0.583733	2.415691
0.607966	0.585952	2.413988
0.605476	0.588173	2.412288
0.602992	0.590397	2.410593
0.600514	0.592622	2.408901
0.598042	0.594851	2.407214
0.595576	0.597081	2.405532
0.593116	0.599314	2.403853
0.590661	0.601549	2.402180
0.588212	0.603786	2.400511
0.585768	0.606026	2.398847
0.583330	0.608268	2.397188
0.580897	0.610513	2.395535
0.578470	0.612760	2.393886
0.576048	0.615010	2.392243
0.573631	0.617263	2.390605
0.571219	0.619517	2.388973
0.568812	0.621775	2.387346
0.566411	0.624035	2.385726
0.564014	0.626298	2.384111
0.561622	0.628563	2.382502
0.559235	0.630832	2.380900
0.556853	0.633102	2.379304
0.554476	0.635376	2.377714
0.552103	0.637653	2.376130
0.549734	0.639932	2.374554
0.547371	0.642214	2.372984
0.545011	0.644499	2.371420
0.542656	0.646787	2.369864
0.540306	0.649078	2.368315
0.537959	0.651371	2.366773
0.535617	0.653668	2.365238
0.533279	0.655968	2.363710
0.530945	0.658270	2.362190
0.528615	0.660576	2.360678
0.526289	0.662885	2.359173
0.523967	0.665197	2.357676
0.521648	0.667512	2.356187
0.519333	0.669830	2.354706
0.517022	0.672152	2.353232
0.514715	0.674476	2.351767
0.512411	0.676804	2.350311
0.510110	0.679135	2.348862
0.507813	0.681470	2.347422
0.505519	0.683808	2.345991
0.503229	0.686149	2.344568
0.500941	0.688493	2.343154
0.498657	0.690841	2.341748
0.496376	0.693192	2.340352
0.494098	0.695547	2.338964
0.491823	0.697905	2.337586
0.489550	0.700267	2.336216
0.487281	0.702632	2.334856
0.485014	0.705001	2.333505
0.482750	0.707373	2.332164
0.480489	0.709749	2.330832
0.478230	0.712129	2.329509
0.475973	0.714512	2.328196
0.473719	0.716899	2.326893
0.471468	0.719290	2.325600
0.469219	0.721684	2.324316
0.466971	0.724083	2.323042
0.464727	0.726485	2.321778
0.462484	0.728890	2.320524
0.460243	0.731300	2.319280
0.458004	0.733714	2.318047
0.455767	0.736131	2.316823
0.453532	0.738552	2.315610
0.451299	0.740978	2.314407
0.449067	0.743407	2.313215
0.446837	0.745840	2.312033
0.444609	0.748278	2.310861
0.442382	0.750719	2.309700
0.440156	0.753165	2.308549
0.437932	0.755614	2.307409
0.435709	0.758068	2.306280
0.433488	0.760526	2.305162
0.431268	0.762988	2.304054
0.429048	0.765454	2.302957
0.426830	0.767925	2.301871
0.424613	0.770400	2.300796
0.422397	0.772879	2.299732
0.420181	0.775362	2.298678
0.417967	0.777850	2.297636
0.415753	0.780342	2.296605
0.413540	0.782839	2.295585
0.411327	0.785340	2.294576
0.409115	0.787845	2.293578
0.406903	0.790355	2.292591
0.404692	0.792870	2.291616
0.402481	0.795389	2.290652
0.400271	0.797912	2.289699
0.398060	0.800441	2.288743
0.395851	0.802973	2.287631
0.393642	0.805511	2.286320
0.391436	0.808053	2.284810
0.389233	0.810600	2.283101
0.387034	0.813151	2.281192
0.384839	0.815708	2.279081
0.382651	0.818269	2.276769
0.380469	0.820835	2.274253
0.378294	0.823405	2.271533
0.376128	0.825981	2.268607
0.373971	0.828561	2.265474
0.371824	0.831147	2.262131
0.369688	0.833737	2.258576
0.367564	0.836332	2.254807
0.365452	0.838932	2.250822
0.363354	0.841538	2.246618
0.361271	0.844148	2.242193
0.359202	0.846763	2.237542
0.357151	0.849384	2.232664
0.355116	0.852009	2.227554
0.353099	0.854640	2.222210
0.351100	0.857276	2.216627
0.349122	0.859917	2.210802
0.347164	0.862563	2.204731
0.345227	0.865215	2.198409
0.343313	0.867872	2.191833
0.341422	0.870534	2.184997
0.339555	0.873202	2.177897
0.337713	0.875874	2.170529
0.335896	0.878553	2.162887
0.334107	0.881236	2.154967
0.332345	0.883925	2.146762
0.330611	0.886620	2.138269
0.328906	0.889320	2.129481
0.327232	0.892026	2.120394
0.325589	0.894737	2.111001
0.323977	0.897454	2.101297
0.322398	0.900176	2.091277
0.320853	0.902904	2.080935
0.319343	0.905637	2.070266
0.317867	0.908377	2.059264
0.316429	0.911122	2.047923
0.315027	0.913872	2.036239
0.313663	0.916629	2.024207
0.312338	0.919391	2.011821
0.311053	0.922159	1.999078
0.309808	0.924933	1.985972
0.308605	0.927713	1.972500
0.307444	0.930499	1.958659
0.306327	0.933290	1.944445
0.305253	0.936088	1.929856
0.304225	0.938891	1.914890
0.303242	0.941701	1.899546
0.302306	0.944516	1.883823
0.301418	0.947338	1.867722
0.300578	0.950166	1.851243
0.299787	0.952999	1.834390
0.299047	0.955839	1.817164
0.298358	0.958685	1.799687
0.297719	0.961537	1.782557
0.297129	0.964396	1.765873
0.296588	0.967261	1.749652
0.296092	0.970132	1.733908
0.295641	0.973009	1.718655
0.295233	0.975892	1.703904
0.294868	0.978782	1.689665
0.294542	0.981679	1.675946
0.294255	0.984581	1.662754
0.294005	0.987490	1.650095
0.293792	0.990406	1.637972
0.293612	0.993328	1.626389
0.293466	0.996256	1.615348
0.293350	0.999191	1.604851
0.293265	1.002133	1.594896
0.293208	1.005081	1.585485
0.293178	1.008036	1.576615
0.293173	1.010997	1.568285
0.293192	1.013966	1.560493
0.293234	1.016940	1.553236
0.293296	1.019922	1.546512
0.293378	1.022910	1.540316
0.293478	1.025905	1.534647
0.293595	1.028907	1.529499
0.293726	1.031915	1.524869
0.293871	1.034931	1.520754
0.294028	1.037953	1.517149
0.294195	1.040983	1.514051
0.294372	1.044019	1.511456
0.294556	1.047062	1.509360
0.294746	1.050112	1.507639
0.294942	1.053169	1.506056
0.295143	1.056233	1.504603
0.295349	1.059304	1.503281
0.295559	1.062383	1.502089
0.295773	1.065468	1.501024
0.295990	1.068561	1.500087
0.296211	1.071660	1.499276
0.296435	1.074767	1.498591
0.296661	1.077881	1.498031
0.296889	1.081003	1.497595
0.297119	1.084131	1.497281
0.297351	1.087267	1.497090
0.297583	1.090411	1.497020
0.297816	1.093561	1.497070
0.298049	1.096719	1.497240
0.298281	1.099885	1.497528
0.298514	1.103057	1.497934
0.298745	1.106238	1.498458
0.298975	1.109426	1.499098
0.299203	1.112621	1.499853
0.299430	1.115824	1.500722
0.299653	1.119034	1.501706
0.299874	1.122252	1.502803
0.300092	1.125478	1.504012
0.300306	1.128711	1.505333
0.300516	1.131952	1.506764
0.300722	1.135200	1.508306
0.300923	1.138457	1.509956
0.301119	1.141721	1.511716
0.301310	1.144993	1.513582
0.301494	1.148272	1.515556
0.301673	1.151560	1.517637
0.301845	1.154855	1.519822
0.302009	1.158159	1.522113
0.302167	1.161470	1.524507
0.302316	1.164789	1.527005
0.302458	1.168116	1.529605
0.302591	1.171451	1.532307
0.302715	1.174794	1.535110
0.302830	1.178145	1.538013
0.302935	1.181504	1.541015
0.303030	1.184871	1.544116
0.303115	1.188247	1.547315
0.303188	1.191630	1.550611
0.303251	1.195022	1.554003
0.303302	1.198422	1.557490
0.303342	1.201830	1.561073
0.303369	1.205247	1.564748
0.303383	1.208671	1.568517
0.303384	1.212104	1.572378
0.303372	1.215546	1.576330
0.303346	1.218995	1.580373
0.303306	1.222453	1.584505
0.303251	1.225920	1.588725
0.303181	1.229395	1.593033
0.303096	1.232878	1.597428
0.302995	1.236370	1.601908
0.302878	1.239870	1.606473
0.302745	1.243379	1.611122
0.302595	1.246897	1.615853
0.302427	1.250423	1.620666
0.302242	1.253958	1.625559
0.302039	1.257501	1.630532
0.301818	1.261053	1.635584
0.301577	1.264614	1.640713
0.301318	1.268184	1.645917
0.301039	1.271762	1.651197
0.300741	1.275349	1.656551
0.300422	1.278945	1.661977
0.300082	1.282550	1.667475
0.299722	1.286163	1.673043
0.299340	1.289786	1.678680
0.298936	1.293417	1.684384
0.298510	1.297057	1.690155
0.298061	1.300707	1.695990
0.297590	1.304365	1.701890
