x(i)	y(i)	theta(i)
0.978372	1.327741	0.722293
0.981707	1.330688	0.725075
0.985023	1.333635	0.728144
0.988320	1.336585	0.731504
0.991596	1.339536	0.735157
0.994851	1.342490	0.739108
0.998083	1.345449	0.743360
1.001290	1.348411	0.747917
1.004474	1.351378	0.752784
1.007631	1.354351	0.757963
1.010761	1.357330	0.763459
1.013863	1.360316	0.769277
1.016936	1.363310	0.775421
1.019979	1.366312	0.781895
1.022990	1.369322	0.788704
1.025970	1.372343	0.795852
1.028916	1.375373	0.803343
1.031827	1.378415	0.811183
1.034703	1.381468	0.819375
1.037543	1.384534	0.827924
1.040345	1.387612	0.836835
1.043108	1.390704	0.846111
1.045832	1.393810	0.855756
1.048515	1.396931	0.865775
1.051156	1.400067	0.876129
1.053755	1.403220	0.886410
1.056315	1.406390	0.896496
1.058837	1.409577	0.906370
1.061322	1.412782	0.916017
1.063774	1.416007	0.925422
1.066193	1.419250	0.934571
1.068582	1.422514	0.943450
1.070942	1.425799	0.952047
1.073275	1.429106	0.960350
1.075584	1.432434	0.968350
1.077870	1.435786	0.976036
1.080135	1.439161	0.983400
1.082381	1.442560	0.990434
1.084609	1.445984	0.997133
1.086822	1.449434	1.003491
1.089022	1.452909	1.009503
1.091210	1.456412	1.015166
1.093389	1.459942	1.020478
1.095560	1.463500	1.025437
1.097725	1.467087	1.030043
1.099886	1.470704	1.034296
1.102045	1.474351	1.038198
1.104203	1.478028	1.041750
1.106364	1.481737	1.044956
1.108528	1.485478	1.047818
1.110697	1.489252	1.050341
1.112874	1.493060	1.052530
1.115059	1.496901	1.054389
1.117256	1.500778	1.055925
1.119466	1.504690	1.057144
1.121691	1.508638	1.058053
1.123933	1.512623	1.058658
1.126193	1.516645	1.058968
1.128474	1.520705	1.058990
1.130777	1.524804	1.058732
1.133104	1.528943	1.058202
1.135458	1.533122	1.057409
1.137840	1.537341	1.056362
1.140252	1.541602	1.055069
1.142695	1.545905	1.053538
1.145173	1.550251	1.051780
1.147686	1.554640	1.049802
