x(i)	y(i)	theta(i)
0.748677	0.492588	0.942110
0.750875	0.495589	0.935171
0.753102	0.498587	0.928466
0.755357	0.501580	0.921993
0.757638	0.504569	0.915747
0.759946	0.507554	0.909724
0.762279	0.510536	0.903922
0.764637	0.513514	0.898336
0.767019	0.516489	0.892963
0.769424	0.519460	0.887800
0.771851	0.522428	0.882843
0.774300	0.525393	0.878090
0.776770	0.528355	0.873537
0.779259	0.531314	0.869182
0.781768	0.534270	0.865021
0.784296	0.537224	0.861053
0.786841	0.540175	0.857273
0.789403	0.543124	0.853681
0.791981	0.546071	0.850274
0.794575	0.549016	0.847049
0.797184	0.551958	0.844019
0.799806	0.554899	0.841266
0.802440	0.557838	0.838796
0.805085	0.560775	0.836608
0.807740	0.563711	0.834700
0.810403	0.566645	0.833068
0.813073	0.569578	0.831711
0.815748	0.572510	0.830627
0.818427	0.575441	0.829816
0.821110	0.578371	0.829276
0.823793	0.581301	0.829007
0.826477	0.584229	0.829008
0.829160	0.587157	0.829281
0.831840	0.590085	0.829825
0.834516	0.593012	0.830642
0.837187	0.595940	0.831732
0.839851	0.598867	0.833096
0.842507	0.601794	0.834738
0.845154	0.604722	0.836659
0.847790	0.607649	0.838861
0.850415	0.610578	0.841348
0.853026	0.613506	0.844123
0.855622	0.616436	0.847189
0.858202	0.619366	0.850550
0.860765	0.622297	0.854211
0.863309	0.625229	0.858177
0.865833	0.628163	0.862452
0.868335	0.631097	0.867043
0.870815	0.634034	0.871955
0.873271	0.636971	0.877193
0.875701	0.639911	0.882766
0.878104	0.642852	0.888680
0.880479	0.645795	0.894943
0.882825	0.648740	0.901562
0.885139	0.651687	0.908545
0.887422	0.654636	0.915902
0.889671	0.657588	0.923642
0.891885	0.660543	0.931773
0.894063	0.663500	0.940306
0.896203	0.666459	0.949251
0.898304	0.669422	0.958618
0.900365	0.672388	0.968419
0.902384	0.675356	0.978664
0.904361	0.678328	0.989365
0.906292	0.681304	1.000534
0.908179	0.684283	1.012182
0.910018	0.687265	1.024322
0.911809	0.690251	1.036965
0.913550	0.693241	1.050123
0.915240	0.696235	1.063808
0.916878	0.699233	1.078033
0.918461	0.702236	1.092808
0.919990	0.705243	1.107968
0.921465	0.708254	1.123043
0.922885	0.711270	1.137990
0.924254	0.714290	1.152791
0.925571	0.717315	1.167431
0.926838	0.720346	1.181893
0.928057	0.723381	1.196161
0.929228	0.726421	1.210220
0.930352	0.729467	1.224054
0.931431	0.732519	1.237649
0.932466	0.735575	1.250993
0.933458	0.738638	1.264071
0.934409	0.741706	1.276873
0.935318	0.744781	1.289385
0.936188	0.747861	1.301598
0.937020	0.750948	1.313502
0.937814	0.754040	1.325087
0.938573	0.757140	1.336346
0.939297	0.760245	1.347269
0.939987	0.763358	1.357851
0.940645	0.766477	1.368085
0.941271	0.769603	1.377965
0.941867	0.772736	1.387488
0.942434	0.775877	1.396647
0.942974	0.779024	1.405440
0.943487	0.782179	1.413864
0.943974	0.785342	1.421915
0.944437	0.788512	1.429593
0.944877	0.791690	1.436895
0.945294	0.794875	1.443821
0.945691	0.798069	1.450369
0.946069	0.801271	1.456540
0.946428	0.804481	1.462334
0.946769	0.807700	1.467751
0.947095	0.810927	1.472792
0.947405	0.814162	1.477458
0.947702	0.817407	1.481750
0.947985	0.820660	1.485670
0.948258	0.823922	1.489220
0.948520	0.827193	1.492401
0.948773	0.830474	1.495215
0.949018	0.833764	1.497666
0.949256	0.837063	1.499754
0.949489	0.840372	1.501484
0.949717	0.843691	1.502857
0.949941	0.847019	1.503877
0.950164	0.850358	1.504610
0.950384	0.853706	1.505413
0.950603	0.857064	1.506338
0.950818	0.860432	1.507385
0.951031	0.863809	1.508553
0.951240	0.867196	1.509840
0.951445	0.870591	1.511247
0.951645	0.873996	1.512772
0.951841	0.877410	1.514415
0.952031	0.880832	1.516176
0.952215	0.884263	1.518052
0.952393	0.887702	1.520045
0.952565	0.891150	1.522154
0.952729	0.894605	1.524377
0.952886	0.898069	1.526715
0.953035	0.901540	1.529167
0.953175	0.905019	1.531733
0.953307	0.908505	1.534413
0.953429	0.911999	1.537205
0.953542	0.915500	1.540110
0.953644	0.919008	1.543128
0.953736	0.922523	1.546258
0.953817	0.926044	1.549500
0.953886	0.929572	1.552854
0.953943	0.933107	1.556319
0.953988	0.936647	1.559896
0.954021	0.940194	1.563584
0.954040	0.943747	1.567383
0.954045	0.947305	1.571293
0.954036	0.950870	1.575313
0.954012	0.954439	1.579445
0.953974	0.958014	1.583686
0.953920	0.961594	1.588038
0.953850	0.965179	1.592500
0.953764	0.968769	1.597073
0.953661	0.972364	1.601755
0.953541	0.975964	1.606547
0.953403	0.979567	1.611449
0.953248	0.983175	1.616461
0.953073	0.986787	1.621582
0.952880	0.990403	1.626812
0.952667	0.994023	1.632151
0.952435	0.997647	1.637599
0.952182	1.001273	1.643157
0.951909	1.004904	1.648822
0.951614	1.008537	1.654596
0.951298	1.012174	1.660478
0.950960	1.015813	1.666468
0.950599	1.019455	1.672565
0.950215	1.023100	1.678769
0.949809	1.026747	1.685080
0.949378	1.030396	1.691498
0.948923	1.034047	1.698021
0.948443	1.037701	1.704650
0.947939	1.041356	1.711434
0.947407	1.045013	1.718839
0.946847	1.048671	1.726977
0.946254	1.052330	1.735842
0.945626	1.055991	1.745425
0.944961	1.059653	1.755719
0.944255	1.063316	1.766714
0.943506	1.066979	1.778399
0.942711	1.070643	1.790762
0.941867	1.074308	1.803788
0.940971	1.077972	1.817463
0.940020	1.081637	1.831769
0.939013	1.085302	1.846686
0.937944	1.088966	1.862195
0.936814	1.092630	1.877436
0.935626	1.096294	1.891033
0.934387	1.099957	1.903003
0.933101	1.103619	1.913380
0.931777	1.107280	1.922196
0.930419	1.110941	1.929479
0.929035	1.114599	1.935251
0.927630	1.118257	1.939531
0.926211	1.121913	1.942332
0.924784	1.125567	1.943661
0.923355	1.129219	1.943522
0.921931	1.132869	1.941911
0.920517	1.136517	1.938820
0.919121	1.140163	1.934236
0.917747	1.143806	1.928138
0.916403	1.147446	1.920504
0.915095	1.151084	1.911303
0.913829	1.154718	1.900502
0.912611	1.158350	1.888063
0.911446	1.161978	1.874447
0.910337	1.165603	1.860980
0.909282	1.169224	1.847745
0.908279	1.172842	1.834753
0.907327	1.176456	1.822013
0.906425	1.180065	1.809535
0.905571	1.183671	1.797328
0.904763	1.187272	1.785402
0.904002	1.190868	1.773764
0.903284	1.194460	1.762422
0.902608	1.198047	1.751384
0.901974	1.201630	1.740655
0.901380	1.205207	1.730244
0.900824	1.208779	1.720152
0.900305	1.212345	1.710290
0.899823	1.215906	1.700616
0.899376	1.219463	1.691137
0.898963	1.223014	1.681859
0.898584	1.226562	1.672785
0.898237	1.230104	1.663923
0.897922	1.233643	1.655276
0.897638	1.237178	1.646849
0.897384	1.240709	1.638647
0.897158	1.244236	1.630674
0.896961	1.247760	1.622933
0.896790	1.251281	1.615428
0.896646	1.254799	1.608162
0.896527	1.258314	1.601139
0.896432	1.261827	1.594361
0.896361	1.265338	1.587830
0.896312	1.268846	1.581550
0.896285	1.272353	1.575522
0.896279	1.275857	1.569748
0.896292	1.279361	1.564230
0.896325	1.282863	1.558969
0.896375	1.286364	1.553967
0.896442	1.289864	1.549226
0.896526	1.293363	1.544745
0.896624	1.296862	1.540527
0.896737	1.300360	1.536572
0.896863	1.303858	1.532880
0.897002	1.307357	1.529452
0.897153	1.310856	1.526289
0.897314	1.314355	1.523390
0.897484	1.317855	1.520757
0.897664	1.321356	1.518388
0.897851	1.324858	1.516285
0.898046	1.328362	1.514447
0.898246	1.331867	1.512873
0.898452	1.335373	1.511564
0.898662	1.338882	1.510520
0.898875	1.342393	1.509740
0.899091	1.345906	1.509223
0.899308	1.349421	1.508969
0.899526	1.352940	1.508978
0.899744	1.356461	1.509248
0.899960	1.359986	1.509779
0.900174	1.363513	1.510571
0.900386	1.367045	1.511623
0.900593	1.370580	1.512933
0.900795	1.374119	1.514500
0.900992	1.377662	1.516325
0.901181	1.381210	1.518405
0.901364	1.384762	1.520739
0.901537	1.388319	1.523326
0.901701	1.391881	1.526166
0.901855	1.395448	1.529256
0.901998	1.399020	1.532594
0.902128	1.402598	1.536180
0.902246	1.406182	1.540012
0.902349	1.409772	1.544088
0.902437	1.413368	1.548406
0.902510	1.416970	1.552963
0.902566	1.420579	1.557759
0.902604	1.424195	1.562790
0.902623	1.427818	1.568055
0.902623	1.431448	1.573550
0.902603	1.435085	1.579274
0.902561	1.438730	1.585223
0.902497	1.442383	1.591395
0.902410	1.446043	1.597786
0.902299	1.449712	1.604393
0.902163	1.453390	1.611213
0.902001	1.457076	1.618242
0.901812	1.460770	1.625476
0.901596	1.464474	1.632912
0.901351	1.468187	1.640545
0.901076	1.471910	1.648372
0.900771	1.475642	1.656387
0.900435	1.479384	1.664587
0.900066	1.483135	1.672965
0.899664	1.486898	1.681518
0.899228	1.490670	1.690240
0.898757	1.494453	1.699126
0.898250	1.498247	1.708170
