x(i)	y(i)	theta(i)
0.250398	1.057362	1.425960
0.250885	1.060730	1.428315
0.251366	1.064114	1.431249
0.251837	1.067514	1.434756
0.252298	1.070930	1.438829
0.252746	1.074362	1.443460
0.253179	1.077811	1.448642
0.253594	1.081277	1.454369
0.253991	1.084760	1.460632
0.254366	1.088261	1.467426
0.254718	1.091779	1.474742
0.255045	1.095315	1.482572
0.255344	1.098869	1.490910
0.255615	1.102441	1.499746
0.255854	1.106032	1.509073
0.256059	1.109642	1.518881
0.256229	1.113270	1.529160
0.256361	1.116918	1.539901
0.256454	1.120585	1.551093
0.256506	1.124271	1.562726
0.256513	1.127978	1.574786
0.256475	1.131704	1.587263
0.256390	1.135451	1.600141
0.256254	1.139219	1.613409
0.256067	1.143007	1.627050
0.255826	1.146816	1.641050
0.255528	1.150647	1.655393
0.255173	1.154499	1.670061
0.254758	1.158372	1.685037
0.254281	1.162268	1.700302
0.253740	1.166186	1.715838
0.253133	1.170126	1.731625
0.252457	1.174088	1.747643
0.251712	1.178074	1.763871
0.250894	1.182082	1.780289
0.250002	1.186114	1.796874
0.249033	1.190169	1.813606
0.247986	1.194248	1.830463
0.246859	1.198351	1.847422
0.245649	1.202478	1.864463
