x(i)	y(i)	theta(i)
0.992631	0.691407	0.749546
0.995543	0.694115	0.748757
0.998456	0.696820	0.748058
1.001369	0.699521	0.747447
1.004282	0.702220	0.746926
1.007196	0.704916	0.746493
1.010109	0.707610	0.746150
1.013021	0.710301	0.745896
1.015932	0.712990	0.745731
1.018841	0.715677	0.745656
1.021748	0.718362	0.745670
1.024654	0.721046	0.745775
1.027557	0.723728	0.745969
1.030457	0.726408	0.746254
1.033353	0.729088	0.746630
1.036247	0.731766	0.747096
1.039136	0.734444	0.747653
1.042021	0.737121	0.748302
1.044902	0.739797	0.749042
1.047777	0.742473	0.749874
1.050648	0.745149	0.750799
1.053513	0.747825	0.751817
1.056372	0.750501	0.752928
1.059225	0.753178	0.754132
1.062071	0.755855	0.755430
1.064910	0.758532	0.756823
1.067743	0.761211	0.758310
1.070567	0.763891	0.759893
1.073384	0.766572	0.761572
1.076192	0.769254	0.763348
1.078992	0.771938	0.765220
1.081782	0.774624	0.767190
1.084564	0.777311	0.769258
1.087336	0.780001	0.771424
1.090098	0.782693	0.773690
1.092850	0.785387	0.776056
1.095591	0.788084	0.778522
1.098321	0.790783	0.781090
1.101039	0.793486	0.783759
1.103747	0.796192	0.786531
1.106442	0.798901	0.789407
1.109125	0.801613	0.792386
1.111795	0.804329	0.795470
1.114452	0.807049	0.798660
1.117096	0.809773	0.801956
1.119726	0.812501	0.805358
1.122342	0.815234	0.808869
1.124944	0.817970	0.812488
1.127532	0.820712	0.816217
1.130104	0.823458	0.820055
1.132661	0.826209	0.824005
1.135202	0.828966	0.828066
1.137727	0.831728	0.832240
1.140236	0.834495	0.836528
1.142728	0.837268	0.840929
1.145203	0.840047	0.845446
1.147660	0.842832	0.850079
1.150100	0.845623	0.854828
1.152522	0.848421	0.859695
1.154926	0.851225	0.864680
1.157310	0.854036	0.869784
1.159676	0.856853	0.875009
1.162022	0.859678	0.880353
1.164349	0.862510	0.885820
1.166655	0.865350	0.891408
1.168941	0.868197	0.897119
1.171206	0.871051	0.902954
1.173451	0.873914	0.908913
1.175673	0.876785	0.914996
1.177874	0.879664	0.921206
1.180053	0.882551	0.927541
1.182210	0.885447	0.934003
1.184343	0.888352	0.940592
1.186454	0.891266	0.947308
1.188541	0.894189	0.954152
1.190604	0.897121	0.961124
1.192643	0.900063	0.968225
1.194658	0.903014	0.975455
1.196648	0.905975	0.982814
1.198612	0.908946	0.990302
1.200552	0.911928	0.997918
1.202465	0.914919	1.005664
1.204352	0.917921	1.013539
1.206213	0.920934	1.021542
1.208047	0.923958	1.029674
1.209853	0.926993	1.037934
1.211633	0.930038	1.046322
1.213384	0.933096	1.054837
1.215107	0.936164	1.063478
1.216802	0.939245	1.072244
1.218468	0.942337	1.081135
1.220104	0.945441	1.090151
1.221711	0.948558	1.099288
1.223288	0.951687	1.108547
1.224835	0.954828	1.117926
1.226352	0.957983	1.127424
1.227837	0.961150	1.137023
1.229292	0.964330	1.146678
1.230715	0.967523	1.156386
1.232107	0.970730	1.166144
1.233468	0.973951	1.175949
1.234797	0.977185	1.185797
1.236095	0.980433	1.195686
1.237360	0.983695	1.205614
1.238595	0.986972	1.215576
1.239797	0.990263	1.225570
1.240967	0.993569	1.235592
1.242105	0.996889	1.245640
1.243211	1.000224	1.255711
1.244284	1.003575	1.265800
1.245325	1.006941	1.275906
1.246333	1.010322	1.286024
1.247309	1.013719	1.296151
1.248252	1.017132	1.306284
1.249162	1.020561	1.316420
1.250039	1.024006	1.326556
1.250883	1.027467	1.336688
1.251694	1.030945	1.346812
1.252472	1.034439	1.356927
1.253216	1.037950	1.367027
1.253926	1.041479	1.377112
1.254603	1.045024	1.387176
1.255246	1.048587	1.397218
1.255856	1.052168	1.407233
1.256431	1.055766	1.417220
1.256972	1.059382	1.427175
1.257479	1.063016	1.437095
1.257952	1.066668	1.446978
1.258391	1.070339	1.456820
1.258795	1.074028	1.466619
1.259164	1.077737	1.476373
1.259499	1.081464	1.486078
1.259799	1.085210	1.495733
1.260064	1.088975	1.505335
1.260294	1.092760	1.514882
1.260488	1.096564	1.524371
1.260648	1.100388	1.533801
1.260772	1.104232	1.543168
1.260861	1.108096	1.552473
1.260914	1.111981	1.561712
1.260932	1.115886	1.570883
1.260913	1.119811	1.579986
1.260859	1.123758	1.589018
1.260769	1.127725	1.597978
1.260643	1.131714	1.606865
1.260481	1.135723	1.615677
1.260282	1.139755	1.624412
1.260047	1.143808	1.633071
1.259775	1.147882	1.641652
1.259467	1.151979	1.650153
1.259122	1.156098	1.658574
1.258740	1.160240	1.666915
1.258321	1.164403	1.675173
1.257865	1.168590	1.683349
1.257372	1.172799	1.691443
1.256841	1.177032	1.699453
1.256274	1.181287	1.707379
1.255668	1.185567	1.715221
1.255026	1.189869	1.722978
1.254345	1.194195	1.730651
1.253627	1.198546	1.738238
1.252870	1.202920	1.745741
1.252076	1.207318	1.753158
1.251243	1.211741	1.760490
1.250373	1.216189	1.767738
1.249464	1.220661	1.774900
1.248516	1.225158	1.781977
1.247530	1.229681	1.788970
1.246505	1.234228	1.795879
1.245442	1.238801	1.802703
1.244339	1.243400	1.809444
1.243198	1.248024	1.816101
1.242018	1.252675	1.822676
1.240798	1.257351	1.829168
