x(i)	y(i)	theta(i)
0.834095	0.448318	0.948951
0.836234	0.451321	0.954941
0.838347	0.454326	0.960999
0.840435	0.457332	0.966270
0.842503	0.460340	0.970671
0.844555	0.463350	0.974188
0.846594	0.466361	0.976809
0.848625	0.469375	0.978525
0.850651	0.472390	0.979332
0.852677	0.475407	0.979229
0.854707	0.478425	0.978216
0.856745	0.481446	0.976301
0.858795	0.484469	0.973492
0.860861	0.487495	0.969802
0.862946	0.490522	0.965245
0.865055	0.493552	0.959993
0.867190	0.496584	0.954938
0.869348	0.499618	0.950218
0.871529	0.502655	0.945826
0.873731	0.505694	0.941755
0.875953	0.508736	0.938000
0.878195	0.511781	0.934556
0.880453	0.514828	0.931417
0.882728	0.517879	0.928579
0.885018	0.520931	0.926038
0.887321	0.523987	0.923789
0.889637	0.527046	0.921829
0.891964	0.530108	0.920155
0.894300	0.533173	0.918764
0.896645	0.536241	0.917654
0.898997	0.539312	0.916821
0.901355	0.542386	0.916265
0.903718	0.545464	0.915984
0.906084	0.548545	0.915976
0.908452	0.551630	0.916241
0.910820	0.554718	0.916777
0.913189	0.557810	0.917586
0.915555	0.560905	0.918666
0.917918	0.564004	0.920018
0.920276	0.567107	0.921643
0.922629	0.570213	0.923542
0.924975	0.573324	0.925715
0.927313	0.576438	0.928165
0.929641	0.579556	0.930892
0.931958	0.582679	0.933900
0.934263	0.585805	0.937191
0.936554	0.588936	0.940767
0.938831	0.592071	0.944631
0.941092	0.595210	0.948787
0.943335	0.598353	0.953237
0.945560	0.601501	0.957987
0.947764	0.604654	0.963040
0.949948	0.607811	0.968400
0.952109	0.610972	0.974072
0.954246	0.614139	0.980062
0.956359	0.617310	0.986373
0.958444	0.620486	0.993012
0.960503	0.623666	0.999984
0.962532	0.626852	1.007296
0.964531	0.630042	1.014952
0.966498	0.633238	1.022961
0.968433	0.636439	1.031327
0.970333	0.639644	1.040058
0.972199	0.642855	1.049161
0.974027	0.646072	1.058643
0.975817	0.649293	1.068511
0.977569	0.652520	1.078771
0.979279	0.655753	1.089432
0.980948	0.658991	1.100499
0.982574	0.662235	1.111981
0.984155	0.665484	1.123885
0.985690	0.668739	1.136216
0.987179	0.672000	1.148982
0.988619	0.675266	1.162189
0.990010	0.678539	1.175843
0.991350	0.681817	1.189949
0.992637	0.685102	1.204512
0.993871	0.688392	1.219536
0.995051	0.691689	1.235026
0.996174	0.694992	1.250983
0.997240	0.698301	1.267410
0.998247	0.701616	1.284307
0.999195	0.704938	1.301674
1.000081	0.708266	1.319508
1.000905	0.711601	1.337697
1.001667	0.714942	1.355573
1.002368	0.718290	1.373007
1.003010	0.721645	1.389980
1.003596	0.725006	1.406474
1.004127	0.728374	1.422474
1.004604	0.731749	1.437965
1.005030	0.735131	1.452937
1.005407	0.738520	1.467379
1.005735	0.741917	1.481282
1.006018	0.745320	1.494639
1.006256	0.748730	1.507445
1.006451	0.752148	1.519695
1.006606	0.755573	1.531386
1.006722	0.759005	1.542517
1.006801	0.762444	1.553086
1.006845	0.765892	1.563093
1.006855	0.769346	1.572539
1.006833	0.772809	1.581426
1.006782	0.776279	1.589755
1.006702	0.779756	1.597529
1.006596	0.783242	1.604751
1.006466	0.786735	1.611423
1.006313	0.790236	1.617551
1.006138	0.793746	1.623136
1.005945	0.797263	1.628184
1.005734	0.800788	1.632699
1.005508	0.804322	1.636684
1.005268	0.807864	1.640143
1.005016	0.811414	1.643081
1.004754	0.814972	1.645502
1.004483	0.818539	1.647409
1.004206	0.822114	1.648807
1.003924	0.825698	1.649700
1.003640	0.829290	1.650091
1.003353	0.832891	1.649984
1.003068	0.836501	1.649383
1.002785	0.840119	1.648290
1.002506	0.843747	1.646710
1.002233	0.847383	1.644646
1.001968	0.851028	1.642364
1.001710	0.854682	1.640112
1.001460	0.858344	1.637890
1.001217	0.862015	1.635697
1.000982	0.865695	1.633533
1.000754	0.869382	1.631397
1.000534	0.873078	1.629290
1.000321	0.876782	1.627210
1.000115	0.880493	1.625157
0.999916	0.884212	1.623132
0.999725	0.887938	1.621133
0.999541	0.891672	1.619160
0.999363	0.895413	1.617213
0.999193	0.899160	1.615291
0.999029	0.902915	1.613395
0.998872	0.906676	1.611523
0.998722	0.910444	1.609676
0.998579	0.914218	1.607853
0.998442	0.917999	1.606053
0.998312	0.921785	1.604277
0.998188	0.925578	1.602525
0.998071	0.929376	1.600795
0.997960	0.933180	1.599088
0.997856	0.936989	1.597403
0.997757	0.940804	1.595740
0.997665	0.944624	1.594099
0.997579	0.948449	1.592479
0.997499	0.952279	1.590881
0.997425	0.956113	1.589303
0.997357	0.959952	1.587746
0.997295	0.963796	1.586210
0.997238	0.967644	1.584694
0.997188	0.971496	1.583198
0.997143	0.975352	1.581722
0.997103	0.979211	1.580265
0.997070	0.983075	1.578827
0.997041	0.986942	1.577409
0.997018	0.990812	1.576010
0.997001	0.994686	1.574629
0.996989	0.998562	1.573267
0.996982	1.002442	1.571923
0.996980	1.006324	1.570597
0.996983	1.010209	1.569289
0.996992	1.014097	1.567999
0.997005	1.017986	1.566726
0.997023	1.021878	1.565471
0.997047	1.025772	1.564233
0.997074	1.029668	1.563012
0.997107	1.033565	1.561808
0.997145	1.037464	1.560620
0.997187	1.041365	1.559449
0.997233	1.045267	1.558295
0.997284	1.049169	1.557157
0.997340	1.053073	1.556035
0.997399	1.056978	1.554929
0.997463	1.060883	1.553838
0.997532	1.064789	1.552764
0.997604	1.068695	1.551705
0.997681	1.072601	1.550662
0.997762	1.076508	1.549634
0.997846	1.080414	1.548621
0.997935	1.084320	1.547623
0.998027	1.088226	1.546640
0.998124	1.092131	1.545672
0.998224	1.096035	1.544719
0.998327	1.099939	1.543781
0.998434	1.103841	1.542857
0.998545	1.107743	1.541948
0.998660	1.111643	1.541053
0.998777	1.115542	1.540172
0.998898	1.119439	1.539306
0.999023	1.123334	1.538453
0.999150	1.127227	1.537615
0.999281	1.131119	1.536791
0.999415	1.135008	1.535981
0.999552	1.138895	1.535184
0.999692	1.142779	1.534401
0.999835	1.146661	1.533632
0.999980	1.150540	1.532877
1.000129	1.154415	1.532135
1.000280	1.158288	1.531407
1.000434	1.162158	1.530692
1.000590	1.166024	1.529990
1.000749	1.169886	1.529302
1.000911	1.173745	1.528628
1.001075	1.177600	1.527966
1.001241	1.181451	1.527318
1.001410	1.185298	1.526683
1.001581	1.189140	1.526061
1.001754	1.192978	1.525452
1.001929	1.196812	1.524857
1.002106	1.200640	1.524274
1.002285	1.204464	1.523804
1.002465	1.208282	1.523604
1.002645	1.212096	1.523677
1.002824	1.215904	1.524024
1.003001	1.219706	1.524645
1.003174	1.223503	1.525543
1.003344	1.227294	1.526720
1.003508	1.231079	1.528175
1.003666	1.234858	1.529912
1.003817	1.238631	1.531931
1.003959	1.242397	1.534235
1.004092	1.246157	1.536826
1.004214	1.249910	1.539704
1.004325	1.253656	1.542874
1.004423	1.257395	1.546335
1.004507	1.261126	1.550092
1.004577	1.264851	1.554145
1.004631	1.268568	1.558498
1.004668	1.272277	1.563152
1.004687	1.275979	1.568110
1.004687	1.279672	1.573374
1.004668	1.283358	1.578946
1.004627	1.287035	1.584830
1.004564	1.290704	1.591026
1.004478	1.294365	1.597539
1.004368	1.298016	1.604368
1.004233	1.301659	1.611518
1.004071	1.305293	1.618989
1.003882	1.308918	1.626784
1.003665	1.312533	1.634905
1.003419	1.316139	1.643352
1.003141	1.319736	1.652128
1.002833	1.323323	1.661233
1.002491	1.326899	1.670669
1.002117	1.330466	1.680436
1.001707	1.334023	1.690534
1.001262	1.337569	1.700963
1.000779	1.341105	1.711723
1.000260	1.344630	1.722812
0.999701	1.348144	1.734230
0.999102	1.351647	1.745975
0.998462	1.355139	1.758043
0.997780	1.358620	1.770433
0.997056	1.362090	1.783140
0.996287	1.365548	1.796160
0.995472	1.368994	1.809489
0.994612	1.372429	1.823120
0.993704	1.375851	1.837049
0.992748	1.379261	1.851266
0.991743	1.382659	1.865766
0.990687	1.386045	1.880538
0.989579	1.389418	1.895575
0.988419	1.392778	1.910866
0.987206	1.396125	1.926400
0.985937	1.399459	1.942165
0.984613	1.402780	1.958149
0.983233	1.406088	1.974340
0.981794	1.409382	1.990723
0.980297	1.412663	2.007285
0.978740	1.415929	2.024009
0.977122	1.419182	2.040882
0.975441	1.422420	2.057886
0.973698	1.425645	2.075005
0.971891	1.428855	2.092223
0.970018	1.432050	2.109523
0.968079	1.435231	2.126888
0.966073	1.438396	2.144300
0.963999	1.441547	2.161741
0.961855	1.444683	2.179196
0.959641	1.447803	2.196645
0.957356	1.450907	2.214073
0.954998	1.453997	2.231463
0.952566	1.457070	2.248799
0.950060	1.460127	2.266063
0.947478	1.463169	2.283242
0.944819	1.466194	2.300321
0.942083	1.469203	2.317284
0.939268	1.472195	2.334119
0.936373	1.475170	2.350813
0.933397	1.478129	2.367353
0.930339	1.481071	2.383729
0.927198	1.483995	2.399928
0.923973	1.486903	2.415943
0.920662	1.489792	2.431763
0.917266	1.492665	2.447381
0.913782	1.495519	2.462789
0.910210	1.498356	2.477980
0.906549	1.501175	2.492949
0.902798	1.503975	2.507690
0.898955	1.506757	2.522200
