x(i)	y(i)	theta(i)
0.944153	1.400216	1.589278
0.944075	1.404773	1.586652
0.944009	1.409333	1.583951
0.943955	1.413898	1.581177
0.943914	1.418466	1.578329
0.943887	1.423038	1.575407
0.943872	1.427614	1.572412
0.943872	1.432193	1.569343
0.943886	1.436776	1.566201
0.943914	1.441363	1.562986
0.943957	1.445953	1.559698
0.944016	1.450546	1.556337
0.944090	1.455143	1.552903
0.944181	1.459743	1.549397
0.944288	1.464347	1.545819
0.944411	1.468954	1.542168
0.944552	1.473564	1.538445
0.944710	1.478177	1.534650
0.944886	1.482793	1.530784
0.945080	1.487413	1.526847
0.945292	1.492035	1.522838
0.945524	1.496661	1.518758
0.945774	1.501289	1.514607
0.946044	1.505920	1.510386
0.946335	1.510555	1.506095
0.946645	1.515192	1.501734
0.946977	1.519831	1.497303
0.947329	1.524474	1.492803
0.947702	1.529119	1.488234
0.948098	1.533766	1.483596
0.948515	1.538417	1.478890
0.948955	1.543069	1.474116
0.949418	1.547725	1.469274
0.949904	1.552382	1.464365
0.950414	1.557042	1.459389
0.950947	1.561705	1.454347
0.951505	1.566369	1.449239
0.952087	1.571036	1.444065
0.952695	1.575705	1.438826
0.953327	1.580376	1.433523
0.953986	1.585050	1.428156
0.954670	1.589725	1.422726
0.955381	1.594402	1.417233
0.956118	1.599082	1.411677
0.956883	1.603763	1.406060
0.957675	1.608446	1.400382
