x(i)	y(i)	theta(i)
1.244399	0.912291	0.824437
1.246681	0.914759	0.824397
1.248964	0.917227	0.824355
1.251248	0.919696	0.824311
1.253533	0.922167	0.824265
1.255820	0.924639	0.824217
1.258108	0.927111	0.824168
1.260397	0.929585	0.824116
1.262688	0.932061	0.824062
1.264980	0.934537	0.824007
1.267274	0.937015	0.823950
1.269569	0.939493	0.823890
1.271865	0.941974	0.823829
