x(i)	y(i)	theta(i)
0.763882	0.408106	0.929690
0.766033	0.410986	0.928624
0.768189	0.413865	0.927656
0.770348	0.416743	0.926785
0.772511	0.419622	0.926010
0.774677	0.422500	0.925332
0.776845	0.425377	0.924750
0.779016	0.428255	0.924264
0.781189	0.431132	0.923874
0.783363	0.434010	0.923579
0.785538	0.436887	0.923381
0.787714	0.439764	0.923277
0.789890	0.442642	0.923269
0.792067	0.445520	0.923357
0.794243	0.448398	0.923540
0.796418	0.451276	0.923818
0.798592	0.454155	0.924192
0.800764	0.457034	0.924662
0.802934	0.459914	0.925227
0.805102	0.462794	0.925889
0.807268	0.465675	0.926646
0.809430	0.468556	0.927500
0.811588	0.471438	0.928451
0.813743	0.474321	0.929498
0.815894	0.477205	0.930643
0.818040	0.480090	0.931884
0.820180	0.482976	0.933224
0.822316	0.485863	0.934662
0.824445	0.488751	0.936199
0.826569	0.491640	0.937834
0.828686	0.494531	0.939570
0.830796	0.497423	0.941405
0.832898	0.500316	0.943340
0.834993	0.503211	0.945320
0.837081	0.506107	0.946855
0.839165	0.509004	0.947830
0.841246	0.511904	0.948245
0.843329	0.514805	0.948100
0.845414	0.517707	0.947396
0.847505	0.520612	0.946135
0.849604	0.523518	0.944322
0.851714	0.526427	0.941963
0.853837	0.529337	0.939063
0.855976	0.532249	0.935632
0.858133	0.535164	0.931680
0.860311	0.538081	0.927216
0.862511	0.541000	0.922253
0.864737	0.543921	0.917085
0.866988	0.546845	0.912280
0.869263	0.549771	0.907847
0.871559	0.552699	0.903777
0.873876	0.555630	0.900063
0.876212	0.558564	0.896699
0.878566	0.561500	0.893679
0.880935	0.564440	0.890997
0.883319	0.567382	0.888648
0.885716	0.570326	0.886628
0.888125	0.573274	0.884933
0.890543	0.576225	0.883560
0.892970	0.579179	0.882504
0.895404	0.582136	0.881764
0.897843	0.585096	0.881338
0.900287	0.588059	0.881224
0.902733	0.591026	0.881421
0.905180	0.593996	0.881927
0.907626	0.596969	0.882744
0.910071	0.599946	0.883870
0.912512	0.602927	0.885306
0.914948	0.605911	0.887054
0.917378	0.608899	0.889115
0.919800	0.611890	0.891490
0.922212	0.614885	0.894182
0.924613	0.617885	0.897193
0.927002	0.620888	0.900527
0.929377	0.623895	0.904187
0.931736	0.626906	0.908177
0.934079	0.629921	0.912502
0.936403	0.632941	0.917166
0.938707	0.635964	0.922174
0.940990	0.638992	0.927532
0.943249	0.642025	0.933247
0.945485	0.645061	0.939324
0.947694	0.648103	0.945771
0.949876	0.651149	0.952595
0.952029	0.654199	0.959803
0.954152	0.657254	0.967404
0.956243	0.660314	0.975406
0.958300	0.663378	0.983818
0.960323	0.666448	0.992649
0.962309	0.669522	1.001909
0.964257	0.672602	1.011608
0.966166	0.675686	1.021756
0.968034	0.678776	1.032363
0.969859	0.681870	1.043439
0.971641	0.684970	1.054996
0.973377	0.688076	1.067045
0.975066	0.691186	1.079596
0.976707	0.694302	1.092659
0.978298	0.697424	1.106247
0.979838	0.700551	1.120368
0.981325	0.703684	1.135033
0.982757	0.706822	1.150253
0.984134	0.709966	1.166034
0.985453	0.713116	1.182387
0.986714	0.716272	1.199317
0.987914	0.719433	1.216382
0.989056	0.722601	1.233210
0.990141	0.725775	1.249782
0.991169	0.728954	1.266076
0.992143	0.732140	1.282075
0.993064	0.735332	1.297761
0.993933	0.738531	1.313116
0.994752	0.741736	1.328127
0.995522	0.744947	1.342778
0.996245	0.748165	1.357056
0.996921	0.751389	1.370949
0.997553	0.754620	1.384447
0.998141	0.757857	1.397540
0.998687	0.761102	1.410219
0.999193	0.764353	1.422477
0.999660	0.767611	1.434307
1.000090	0.770875	1.445704
1.000483	0.774147	1.456662
1.000841	0.777426	1.467178
1.001166	0.780712	1.477249
1.001459	0.784005	1.486873
1.001721	0.787305	1.496047
1.001954	0.790613	1.504772
1.002159	0.793928	1.513046
1.002338	0.797250	1.520870
1.002492	0.800580	1.528244
1.002623	0.803918	1.535169
1.002731	0.807263	1.541646
1.002818	0.810615	1.547677
1.002887	0.813976	1.553264
1.002937	0.817344	1.558409
1.002971	0.820720	1.563114
1.002989	0.824104	1.567382
1.002994	0.827496	1.571215
1.002987	0.830896	1.574616
1.002969	0.834304	1.577588
1.002941	0.837720	1.580134
1.002905	0.841145	1.582256
1.002863	0.844577	1.583959
1.002815	0.848018	1.585243
1.002764	0.851468	1.586123
1.002710	0.854926	1.586856
1.002653	0.858392	1.587555
1.002593	0.861866	1.588222
1.002531	0.865349	1.588857
1.002467	0.868839	1.589460
1.002401	0.872337	1.590031
1.002333	0.875843	1.590571
1.002262	0.879356	1.591080
1.002190	0.882877	1.591557
1.002116	0.886405	1.592005
1.002040	0.889940	1.592421
1.001963	0.893483	1.592808
1.001884	0.897032	1.593165
1.001804	0.900588	1.593492
1.001723	0.904150	1.593789
1.001640	0.907719	1.594057
1.001556	0.911295	1.594296
1.001472	0.914877	1.594506
1.001386	0.918465	1.594687
1.001300	0.922059	1.594839
1.001213	0.925658	1.594964
1.001126	0.929264	1.595059
1.001038	0.932875	1.595127
1.000950	0.936492	1.595166
1.000862	0.940114	1.595178
1.000773	0.943741	1.595162
1.000685	0.947374	1.595118
1.000597	0.951011	1.595047
1.000509	0.954654	1.594948
1.000421	0.958301	1.594822
1.000333	0.961952	1.594668
1.000246	0.965609	1.594488
1.000160	0.969269	1.594280
1.000074	0.972934	1.594045
0.999989	0.976603	1.593784
0.999905	0.980276	1.593495
0.999822	0.983952	1.593180
0.999741	0.987633	1.592838
0.999660	0.991317	1.592469
0.999581	0.995004	1.592073
0.999503	0.998695	1.591651
0.999427	1.002389	1.591202
0.999352	1.006087	1.590726
0.999280	1.009787	1.590224
0.999209	1.013490	1.589695
0.999140	1.017196	1.589140
0.999073	1.020904	1.588558
0.999008	1.024615	1.587949
0.998945	1.028328	1.587314
0.998885	1.032043	1.586652
0.998827	1.035760	1.585964
0.998772	1.039480	1.585249
0.998720	1.043201	1.584507
0.998670	1.046924	1.583738
0.998624	1.050648	1.582942
0.998580	1.054374	1.582120
0.998539	1.058101	1.581271
0.998502	1.061829	1.580395
0.998468	1.065559	1.579491
0.998437	1.069289	1.578561
0.998410	1.073020	1.577603
0.998386	1.076752	1.576618
0.998366	1.080484	1.575606
0.998350	1.084217	1.574567
0.998338	1.087950	1.573500
0.998330	1.091683	1.572405
0.998326	1.095417	1.571282
0.998327	1.099150	1.570132
0.998331	1.102883	1.568953
0.998340	1.106615	1.567747
0.998354	1.110348	1.566512
0.998372	1.114079	1.565249
0.998395	1.117810	1.563957
0.998423	1.121540	1.562637
0.998456	1.125269	1.561288
0.998494	1.128997	1.559910
0.998538	1.132724	1.558503
0.998586	1.136449	1.557067
0.998640	1.140173	1.555601
0.998699	1.143895	1.554105
0.998764	1.147616	1.552580
0.998835	1.151334	1.551025
0.998911	1.155051	1.549440
0.998994	1.158765	1.547824
0.999082	1.162478	1.546177
0.999176	1.166188	1.544500
0.999277	1.169895	1.542792
0.999384	1.173600	1.541052
0.999497	1.177302	1.539281
0.999617	1.181001	1.537479
0.999744	1.184697	1.535644
0.999877	1.188390	1.533777
1.000017	1.192080	1.531878
1.000165	1.195766	1.529946
1.000319	1.199449	1.527981
1.000480	1.203128	1.526129
1.000647	1.206804	1.524572
1.000819	1.210475	1.523310
1.000995	1.214143	1.522345
1.001174	1.217806	1.521677
1.001355	1.221465	1.521306
1.001536	1.225120	1.521235
1.001717	1.228770	1.521465
1.001896	1.232416	1.521995
1.002072	1.236056	1.522828
1.002245	1.239692	1.523966
1.002413	1.243323	1.525408
1.002574	1.246948	1.527158
1.002729	1.250569	1.529216
1.002875	1.254183	1.531585
1.003012	1.257793	1.534266
1.003138	1.261396	1.537261
1.003253	1.264994	1.540572
1.003355	1.268586	1.544201
1.003444	1.272172	1.548151
1.003517	1.275751	1.552423
1.003575	1.279325	1.557019
1.003615	1.282892	1.561942
1.003637	1.286452	1.567194
1.003640	1.290005	1.572776
1.003623	1.293552	1.578692
1.003584	1.297092	1.584943
1.003522	1.300625	1.591532
1.003437	1.304150	1.598460
1.003327	1.307669	1.605729
1.003191	1.311179	1.613341
1.003028	1.314683	1.621297
1.002837	1.318178	1.629599
1.002617	1.321666	1.638248
1.002366	1.325145	1.647245
1.002084	1.328617	1.656590
1.001769	1.332080	1.666285
1.001421	1.335535	1.676328
1.001038	1.338982	1.686720
1.000619	1.342420	1.697459
1.000163	1.345849	1.708545
0.999669	1.349269	1.719975
0.999136	1.352681	1.731747
0.998562	1.356083	1.743859
0.997948	1.359476	1.756306
0.997290	1.362860	1.769085
0.996589	1.366234	1.782191
0.995844	1.369598	1.795618
0.995052	1.372953	1.809360
0.994214	1.376298	1.823410
0.993328	1.379633	1.837761
0.992392	1.382958	1.852402
0.991407	1.386272	1.867326
0.990370	1.389577	1.882522
0.989280	1.392870	1.897978
0.988137	1.396153	1.913683
0.986940	1.399426	1.929625
0.985686	1.402687	1.945789
0.984376	1.405937	1.962162
0.983008	1.409177	1.978729
0.981581	1.412405	1.995474
0.980093	1.415621	2.012381
0.978545	1.418826	2.029435
0.976934	1.422020	2.046616
0.975259	1.425201	2.063909
0.973520	1.428371	2.081295
0.971715	1.431529	2.098757
0.969844	1.434674	2.116275
0.967904	1.437807	2.133833
0.965896	1.440928	2.151411
0.963818	1.444036	2.168992
0.961668	1.447132	2.186558
0.959446	1.450215	2.204091
0.957150	1.453285	2.221574
0.954780	1.456341	2.238990
0.952335	1.459385	2.256322
0.949812	1.462415	2.273556
0.947212	1.465432	2.290677
0.944533	1.468436	2.307669
0.941774	1.471425	2.324519
0.938933	1.474401	2.341214
0.936011	1.477363	2.357743
0.933005	1.480311	2.374094
0.929915	1.483245	2.390257
0.926739	1.486164	2.406222
0.923476	1.489069	2.421980
0.920125	1.491959	2.437524
0.916686	1.494835	2.452847
0.913157	1.497696	2.467943
0.909536	1.500541	2.482806
0.905824	1.503372	2.497431
0.902018	1.506188	2.511815
0.898118	1.508988	2.525955
