x(i)	y(i)	theta(i)
0.902848	1.429392	1.569026
0.902844	1.432995	1.574751
0.902819	1.436596	1.580721
0.902772	1.440196	1.586935
0.902702	1.443794	1.593393
0.902609	1.447390	1.600096
0.902491	1.450984	1.607043
0.902348	1.454577	1.614233
0.902179	1.458168	1.621667
0.901982	1.461757	1.629342
0.901758	1.465344	1.637260
0.901505	1.468929	1.645417
0.901222	1.472512	1.653814
0.900908	1.476093	1.662448
0.900563	1.479671	1.671318
0.900186	1.483248	1.680422
0.899776	1.486823	1.689758
0.899332	1.490395	1.699323
0.898853	1.493966	1.709115
0.898338	1.497534	1.719131
