x(i)	y(i)	theta(i)
0.841966	0.490038	2.738593
0.838018	0.491630	2.777917
0.833990	0.493076	2.815205
0.829887	0.494384	2.850436
0.825713	0.495559	2.883616
0.821472	0.496607	2.914769
0.817167	0.497534	2.943936
0.812804	0.498345	2.971168
0.808385	0.499047	2.996525
0.803916	0.499646	3.020070
0.799401	0.500147	3.041870
0.794842	0.500556	3.061992
0.790246	0.500879	3.080501
0.785615	0.501122	3.097461
0.780953	0.501291	3.112930
0.776266	0.501392	3.126963
0.771557	0.501431	3.139612
0.766829	0.501413	-3.132263
0.762088	0.501344	-3.122252
0.757337	0.501231	-3.113506
0.752580	0.501079	-3.105995
0.747822	0.500894	-3.099809
0.743063	0.500684	-3.095100
0.738305	0.500454	-3.091863
0.733550	0.500213	-3.090097
0.728798	0.499966	-3.089803
0.724051	0.499723	-3.090983
0.719309	0.499488	-3.093645
0.714575	0.499270	-3.097796
0.709848	0.499076	-3.103449
0.705131	0.498912	-3.110619
0.700424	0.498786	-3.119320
0.695729	0.498705	-3.129572
0.691047	0.498676	-3.141394
0.686379	0.498706	3.128380
0.681726	0.498801	3.113360
0.677089	0.498970	3.096713
0.672470	0.499219	3.078424
0.667869	0.499556	3.058482
0.663288	0.499987	3.036880
0.658728	0.500519	3.013621
0.654190	0.501160	2.988713
0.649676	0.501916	2.962477
0.645186	0.502789	2.936610
0.640722	0.503776	2.911380
0.636285	0.504874	2.886788
0.631876	0.506080	2.862832
0.627496	0.507389	2.839510
0.623146	0.508799	2.816814
0.618828	0.510306	2.794735
0.614543	0.511908	2.773263
0.610291	0.513600	2.752384
0.606075	0.515380	2.732086
0.601895	0.517244	2.712354
0.597752	0.519188	2.693170
0.593648	0.521210	2.674520
0.589583	0.523307	2.656385
0.585560	0.525474	2.638748
0.581578	0.527709	2.621590
0.577640	0.530008	2.604895
0.573746	0.532367	2.588643
0.569898	0.534785	2.572815
0.566097	0.537256	2.557395
0.562343	0.539779	2.542363
0.558639	0.542349	2.527702
0.554985	0.544964	2.513393
0.551383	0.547619	2.499418
0.547833	0.550312	2.485760
0.544336	0.553040	2.472368
0.540893	0.555801	2.459147
0.537501	0.558595	2.446108
0.534159	0.561421	2.433265
0.530865	0.564279	2.420635
0.527618	0.567169	2.408232
0.524415	0.570090	2.396072
0.521255	0.573042	2.384168
0.518137	0.576025	2.372533
0.515059	0.579039	2.361179
0.512019	0.582082	2.350119
0.509016	0.585155	2.339362
0.506047	0.588257	2.328920
0.503112	0.591389	2.318801
0.500209	0.594549	2.309015
0.497336	0.597737	2.299567
0.494491	0.600954	2.290467
0.491673	0.604197	2.281719
0.488880	0.607469	2.273329
0.486110	0.610767	2.265302
0.483363	0.614091	2.257642
0.480635	0.617442	2.250351
0.477927	0.620819	2.243434
0.475235	0.624222	2.236891
0.472558	0.627649	2.230724
0.469895	0.631102	2.224934
0.467244	0.634578	2.219521
0.464604	0.638080	2.214484
0.461972	0.641604	2.209824
0.459348	0.645153	2.205539
0.456729	0.648724	2.201571
0.454115	0.652319	2.197524
0.451507	0.655935	2.193318
0.448907	0.659574	2.188952
0.446317	0.663235	2.184424
0.443736	0.666917	2.179734
0.441167	0.670620	2.174878
0.438611	0.674344	2.169856
0.436069	0.678088	2.164665
0.433542	0.681852	2.159303
0.431031	0.685636	2.153768
0.428539	0.689440	2.148057
0.426065	0.693262	2.142167
0.423612	0.697103	2.136096
0.421181	0.700962	2.129841
0.418773	0.704839	2.123399
0.416388	0.708734	2.116766
0.414030	0.712647	2.109940
0.411698	0.716576	2.102916
0.409394	0.720521	2.095692
0.407119	0.724483	2.088262
0.404875	0.728461	2.080625
0.402662	0.732455	2.072775
0.400483	0.736463	2.064708
0.398338	0.740487	2.056421
0.396228	0.744525	2.047909
0.394156	0.748577	2.039198
0.392121	0.752643	2.030391
0.390124	0.756723	2.021498
0.388166	0.760817	2.012517
0.386246	0.764924	2.003448
0.384366	0.769045	1.994290
0.382525	0.773179	1.985043
0.380725	0.777325	1.975706
0.378965	0.781485	1.966278
0.377246	0.785658	1.956760
0.375569	0.789844	1.947151
0.373933	0.794041	1.937450
0.372340	0.798252	1.927657
0.370790	0.802474	1.917773
0.369282	0.806709	1.907796
0.367818	0.810956	1.897727
0.366398	0.815214	1.887566
0.365023	0.819484	1.877313
0.363692	0.823766	1.866968
0.362406	0.828058	1.856532
0.361166	0.832363	1.846004
0.359973	0.836678	1.835385
0.358825	0.841004	1.824676
0.357725	0.845341	1.813876
0.356672	0.849688	1.802988
0.355666	0.854047	1.792012
0.354709	0.858415	1.780947
0.353801	0.862794	1.769797
0.352941	0.867182	1.758561
0.352131	0.871581	1.747240
0.351371	0.875989	1.735837
0.350661	0.880408	1.724352
0.350002	0.884835	1.712786
0.349394	0.889272	1.701143
0.348838	0.893718	1.689422
0.348334	0.898173	1.677626
0.347882	0.902637	1.665763
0.347482	0.907110	1.654234
0.347132	0.911592	1.643283
0.346829	0.916081	1.632913
0.346572	0.920580	1.623123
0.346357	0.925086	1.613913
0.346182	0.929601	1.605283
0.346044	0.934123	1.597230
0.345942	0.938653	1.589754
0.345872	0.943191	1.582850
0.345831	0.947736	1.576518
0.345819	0.952289	1.570755
0.345831	0.956848	1.565557
0.345866	0.961415	1.560922
0.345920	0.965989	1.556847
0.345993	0.970569	1.553329
0.346080	0.975156	1.550365
0.346179	0.979750	1.547953
0.346289	0.984349	1.546089
0.346406	0.988955	1.544771
0.346528	0.993567	1.543997
0.346653	0.998185	1.543764
0.346777	1.002808	1.543925
0.346901	1.007438	1.544118
0.347024	1.012072	1.544326
0.347147	1.016712	1.544549
0.347268	1.021357	1.544786
0.347389	1.026007	1.545039
0.347508	1.030662	1.545306
0.347626	1.035322	1.545588
0.347743	1.039986	1.545885
0.347859	1.044654	1.546197
0.347973	1.049327	1.546523
0.348086	1.054004	1.546864
0.348197	1.058685	1.547220
0.348306	1.063370	1.547591
0.348414	1.068059	1.547977
0.348520	1.072751	1.548377
0.348625	1.077447	1.548792
0.348727	1.082146	1.549222
0.348828	1.086848	1.549666
0.348926	1.091553	1.550126
0.349022	1.096261	1.550600
0.349116	1.100971	1.551089
0.349208	1.105684	1.551593
0.349297	1.110400	1.552112
0.349384	1.115117	1.552646
0.349469	1.119837	1.553194
0.349550	1.124559	1.553758
0.349629	1.129283	1.554336
0.349706	1.134008	1.554930
0.349779	1.138735	1.555539
0.349850	1.143463	1.556162
0.349918	1.148193	1.556801
0.349983	1.152924	1.557455
0.350044	1.157655	1.558125
0.350102	1.162388	1.558810
0.350158	1.167121	1.559510
0.350209	1.171855	1.560225
0.350258	1.176589	1.560956
0.350302	1.181323	1.561703
0.350344	1.186057	1.562465
0.350381	1.190792	1.563243
0.350415	1.195526	1.564036
0.350445	1.200260	1.564846
0.350472	1.204993	1.565635
0.350494	1.209726	1.566363
0.350514	1.214457	1.567032
0.350530	1.219189	1.567639
0.350544	1.223918	1.568187
0.350555	1.228647	1.568674
0.350564	1.233375	1.569101
0.350571	1.238101	1.569467
0.350576	1.242825	1.569773
0.350581	1.247547	1.570018
0.350584	1.252268	1.570203
0.350586	1.256986	1.570328
0.350588	1.261703	1.570391
0.350590	1.266417	1.570394
0.350592	1.271128	1.570336
0.350595	1.275837	1.570218
0.350598	1.280543	1.570038
0.350602	1.285246	1.569797
0.350607	1.289946	1.569495
0.350614	1.294642	1.569131
0.350623	1.299336	1.568706
0.350634	1.304026	1.568219
0.350647	1.308712	1.567670
0.350663	1.313394	1.567059
0.350682	1.318073	1.566385
0.350705	1.322747	1.565649
0.350731	1.327417	1.564850
0.350760	1.332083	1.563988
0.350794	1.336744	1.563062
0.350832	1.341400	1.562073
0.350875	1.346052	1.561020
0.350923	1.350699	1.559903
0.350977	1.355340	1.558721
0.351036	1.359977	1.557475
0.351100	1.364608	1.556163
0.351171	1.369233	1.554786
0.351248	1.373853	1.553343
0.351332	1.378467	1.551834
0.351423	1.383075	1.550258
0.351522	1.387677	1.548615
0.351627	1.392272	1.546905
0.351741	1.396862	1.545127
0.351863	1.401444	1.543298
0.351992	1.406020	1.541976
0.352126	1.410589	1.541430
0.352259	1.415151	1.541665
0.352390	1.419706	1.542685
0.352514	1.424254	1.544493
0.352628	1.428794	1.547094
0.352728	1.433327	1.550492
0.352811	1.437852	1.554691
0.352872	1.442369	1.559697
0.352910	1.446878	1.565514
0.352919	1.451379	1.572148
0.352896	1.455872	1.579602
0.352839	1.460357	1.587880
0.352742	1.464832	1.596988
0.352603	1.469299	1.606927
0.352418	1.473757	1.617701
0.352184	1.478207	1.629310
0.351896	1.482647	1.641755
0.351552	1.487077	1.655035
0.351148	1.491499	1.669145
0.350679	1.495910	1.684082
0.350144	1.500312	1.699836
0.349537	1.504704	1.716399
0.348856	1.509086	1.733757
0.348097	1.513458	1.751894
0.347256	1.517820	1.770790
0.346329	1.522171	1.790422
0.345314	1.526512	1.810763
0.344207	1.530842	1.831783
0.343003	1.535160	1.853446
0.341700	1.539468	1.875713
0.340294	1.543765	1.898543
0.338781	1.548051	1.921889
0.337157	1.552324	1.945700
0.335420	1.556587	1.969924
0.333566	1.560837	1.994505
0.331590	1.565076	2.019385
0.329490	1.569303	2.044504
0.327262	1.573517	2.069801
0.324902	1.577719	2.095214
0.322406	1.581909	2.120683
0.319772	1.586086	2.146146
0.316995	1.590250	2.171545
0.314073	1.594402	2.196821
0.311000	1.598540	2.221922
0.307775	1.602665	2.246794
0.304393	1.606777	2.271391
